image_path,image_timestamp,time_difference_s,joint_timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200988.512.jpg,1747200988.512,0.033299922943115234,1747200988.512,22.39,35.96,-11.81,26.88,61.04,-47.37,186.31
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200988.512.jpg,1747200988.512,0.033299922943115234,1747200988.512,22.39,35.96,-11.81,26.88,61.04,-47.37,186.31
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200988.607.jpg,1747200988.607,0.008699893951416016,1747200988.649,22.33,35.89,-12.05,26.81,61.33,-47.27,186.34
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200988.607.jpg,1747200988.607,0.008699893951416016,1747200988.649,22.33,35.89,-12.05,26.81,61.33,-47.27,186.34
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200988.627.jpg,1747200988.627,0.011300086975097656,1747200988.649,22.33,35.89,-12.05,26.81,61.33,-47.27,186.34
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200988.627.jpg,1747200988.627,0.011300086975097656,1747200988.649,22.33,35.89,-12.05,26.81,61.33,-47.27,186.34
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200988.841.jpg,1747200988.841,0.015700101852416992,1747200988.89,22.26,35.8,-12.41,26.71,61.77,-47.12,186.37
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200988.841.jpg,1747200988.841,0.015700101852416992,1747200988.89,22.26,35.8,-12.41,26.71,61.77,-47.12,186.37
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200988.890.jpg,1747200988.89,0.033299922943115234,1747200988.89,22.26,35.8,-12.41,26.71,61.77,-47.12,186.37
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200988.890.jpg,1747200988.89,0.033299922943115234,1747200988.89,22.26,35.8,-12.41,26.71,61.77,-47.12,186.37
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200988.908.jpg,1747200988.908,0.04870009422302246,1747200988.99,22.19,35.72,-12.71,26.63,62.13,-46.99,186.39
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200988.908.jpg,1747200988.908,0.04870009422302246,1747200988.99,22.19,35.72,-12.71,26.63,62.13,-46.99,186.39
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200988.961.jpg,1747200988.961,0.00429987907409668,1747200988.99,22.19,35.72,-12.71,26.63,62.13,-46.99,186.39
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200988.961.jpg,1747200988.961,0.00429987907409668,1747200988.99,22.19,35.72,-12.71,26.63,62.13,-46.99,186.39
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200989.148.jpg,1747200989.148,0.027700185775756836,1747200989.209,22.12,35.64,-13.04,26.54,62.54,-46.85,186.41
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200989.148.jpg,1747200989.148,0.027700185775756836,1747200989.209,22.12,35.64,-13.04,26.54,62.54,-46.85,186.41
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200989.209.jpg,1747200989.209,0.033299922943115234,1747200989.209,22.12,35.64,-13.04,26.54,62.54,-46.85,186.41
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200989.209.jpg,1747200989.209,0.033299922943115234,1747200989.209,22.12,35.64,-13.04,26.54,62.54,-46.85,186.41
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200989.589.jpg,1747200989.589,0.0062999725341796875,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200989.589.jpg,1747200989.589,0.0062999725341796875,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200989.610.jpg,1747200989.61,0.027299880981445312,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200989.610.jpg,1747200989.61,0.027299880981445312,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200989.627.jpg,1747200989.627,0.044300079345703125,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200989.627.jpg,1747200989.627,0.044300079345703125,1747200989.616,21.98,35.47,-13.67,26.37,63.3,-46.59,186.43
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200989.906.jpg,1747200989.906,0.03970026969909668,1747200989.979,21.84,35.3,-14.33,26.2,64.11,-46.31,186.43
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200989.906.jpg,1747200989.906,0.03970026969909668,1747200989.979,21.84,35.3,-14.33,26.2,64.11,-46.31,186.43
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200989.979.jpg,1747200989.979,0.033299922943115234,1747200989.979,21.84,35.3,-14.33,26.2,64.11,-46.31,186.43
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200989.979.jpg,1747200989.979,0.033299922943115234,1747200989.979,21.84,35.3,-14.33,26.2,64.11,-46.31,186.43
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200990.228.jpg,1747200990.228,0.012700080871582031,1747200990.274,21.73,35.17,-14.84,26.06,64.73,-46.1,186.41
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200990.228.jpg,1747200990.228,0.012700080871582031,1747200990.274,21.73,35.17,-14.84,26.06,64.73,-46.1,186.41
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200990.290.jpg,1747200990.29,0.04929995536804199,1747200990.274,21.73,35.17,-14.84,26.06,64.73,-46.1,186.41
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200990.290.jpg,1747200990.29,0.04929995536804199,1747200990.274,21.73,35.17,-14.84,26.06,64.73,-46.1,186.41
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200990.319.jpg,1747200990.319,0.021700143814086914,1747200990.374,21.65,35.07,-15.2,25.96,65.17,-45.95,186.39
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200990.319.jpg,1747200990.319,0.021700143814086914,1747200990.374,21.65,35.07,-15.2,25.96,65.17,-45.95,186.39
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200990.609.jpg,1747200990.609,0.018700122833251953,1747200990.661,21.58,34.99,-15.53,25.87,65.57,-45.81,186.36
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200990.609.jpg,1747200990.609,0.018700122833251953,1747200990.661,21.58,34.99,-15.53,25.87,65.57,-45.81,186.36
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200990.647.jpg,1747200990.647,0.019299983978271484,1747200990.661,21.58,34.99,-15.53,25.87,65.57,-45.81,186.36
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200990.647.jpg,1747200990.647,0.019299983978271484,1747200990.661,21.58,34.99,-15.53,25.87,65.57,-45.81,186.36
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200990.823.jpg,1747200990.823,0.018700122833251953,1747200990.875,21.46,34.85,-16.07,25.73,66.23,-45.59,186.31
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200990.823.jpg,1747200990.823,0.018700122833251953,1747200990.875,21.46,34.85,-16.07,25.73,66.23,-45.59,186.31
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200990.876.jpg,1747200990.876,0.03429985046386719,1747200990.875,21.46,34.85,-16.07,25.73,66.23,-45.59,186.31
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200990.876.jpg,1747200990.876,0.03429985046386719,1747200990.875,21.46,34.85,-16.07,25.73,66.23,-45.59,186.31
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200990.940.jpg,1747200990.94,0.021699905395507812,1747200990.995,21.43,34.82,-16.19,25.7,66.38,-45.53,186.29
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200990.940.jpg,1747200990.94,0.021699905395507812,1747200990.995,21.43,34.82,-16.19,25.7,66.38,-45.53,186.29
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200990.963.jpg,1747200990.963,0.0013000965118408203,1747200990.995,21.43,34.82,-16.19,25.7,66.38,-45.53,186.29
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200990.963.jpg,1747200990.963,0.0013000965118408203,1747200990.995,21.43,34.82,-16.19,25.7,66.38,-45.53,186.29
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200991.172.jpg,1747200991.172,0.005700111389160156,1747200991.211,21.33,34.69,-16.67,25.57,66.97,-45.33,186.23
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200991.172.jpg,1747200991.172,0.005700111389160156,1747200991.211,21.33,34.69,-16.67,25.57,66.97,-45.33,186.23
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200991.597.jpg,1747200991.597,0.02129983901977539,1747200991.609,21.2,34.54,-17.27,25.41,67.7,-45.08,186.13
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200991.597.jpg,1747200991.597,0.02129983901977539,1747200991.609,21.2,34.54,-17.27,25.41,67.7,-45.08,186.13
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200991.610.jpg,1747200991.61,0.03429985046386719,1747200991.609,21.2,34.54,-17.27,25.41,67.7,-45.08,186.13
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200991.610.jpg,1747200991.61,0.03429985046386719,1747200991.609,21.2,34.54,-17.27,25.41,67.7,-45.08,186.13
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200991.662.jpg,1747200991.662,0.014700174331665039,1747200991.71,21.13,34.45,-17.6,25.32,68.1,-44.95,186.06
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200991.662.jpg,1747200991.662,0.014700174331665039,1747200991.71,21.13,34.45,-17.6,25.32,68.1,-44.95,186.06
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200991.913.jpg,1747200991.913,0.0013000965118408203,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200991.913.jpg,1747200991.913,0.0013000965118408203,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200991.937.jpg,1747200991.937,0.025300025939941406,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200991.937.jpg,1747200991.937,0.025300025939941406,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200991.960.jpg,1747200991.96,0.04830002784729004,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200991.960.jpg,1747200991.96,0.04830002784729004,1747200991.945,21.07,34.38,-17.87,25.24,68.43,-44.83,186.01
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200992.204.jpg,1747200992.204,0.03670001029968262,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200992.204.jpg,1747200992.204,0.03670001029968262,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200992.255.jpg,1747200992.255,0.014300107955932617,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200992.255.jpg,1747200992.255,0.014300107955932617,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200992.285.jpg,1747200992.285,0.044300079345703125,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200992.285.jpg,1747200992.285,0.044300079345703125,1747200992.274,20.94,34.22,-18.47,25.08,69.16,-44.58,185.87
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200992.480.jpg,1747200992.48,0.0012998580932617188,1747200992.512,20.83,34.09,-18.98,24.94,69.79,-44.37,185.73
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200992.480.jpg,1747200992.48,0.0012998580932617188,1747200992.512,20.83,34.09,-18.98,24.94,69.79,-44.37,185.73
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200992.519.jpg,1747200992.519,0.04029989242553711,1747200992.512,20.83,34.09,-18.98,24.94,69.79,-44.37,185.73
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200992.519.jpg,1747200992.519,0.04029989242553711,1747200992.512,20.83,34.09,-18.98,24.94,69.79,-44.37,185.73
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200992.944.jpg,1747200992.944,0.03670001029968262,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200992.944.jpg,1747200992.944,0.03670001029968262,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200993.002.jpg,1747200993.002,0.021300077438354492,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200993.002.jpg,1747200993.002,0.021300077438354492,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200993.008.jpg,1747200993.008,0.027299880981445312,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200993.008.jpg,1747200993.008,0.027299880981445312,1747200993.014,20.67,33.9,-19.7,24.75,70.66,-44.07,185.52
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200993.221.jpg,1747200993.221,0.006700038909912109,1747200993.261,20.54,33.75,-20.3,24.59,71.4,-43.82,185.32
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200993.221.jpg,1747200993.221,0.006700038909912109,1747200993.261,20.54,33.75,-20.3,24.59,71.4,-43.82,185.32
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200993.265.jpg,1747200993.265,0.03730010986328125,1747200993.261,20.54,33.75,-20.3,24.59,71.4,-43.82,185.32
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200993.265.jpg,1747200993.265,0.03730010986328125,1747200993.261,20.54,33.75,-20.3,24.59,71.4,-43.82,185.32
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200993.322.jpg,1747200993.322,0.041700124740600586,1747200993.397,20.47,33.66,-20.63,24.5,71.8,-43.68,185.2
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200993.322.jpg,1747200993.322,0.041700124740600586,1747200993.397,20.47,33.66,-20.63,24.5,71.8,-43.68,185.2
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200993.358.jpg,1747200993.358,0.005700111389160156,1747200993.397,20.47,33.66,-20.63,24.5,71.8,-43.68,185.2
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200993.358.jpg,1747200993.358,0.005700111389160156,1747200993.397,20.47,33.66,-20.63,24.5,71.8,-43.68,185.2
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200993.586.jpg,1747200993.586,0.0017001628875732422,1747200993.621,20.4,33.58,-20.96,24.41,72.2,-43.54,185.07
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200993.586.jpg,1747200993.586,0.0017001628875732422,1747200993.621,20.4,33.58,-20.96,24.41,72.2,-43.54,185.07
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200993.621.jpg,1747200993.621,0.033299922943115234,1747200993.621,20.4,33.58,-20.96,24.41,72.2,-43.54,185.07
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200993.621.jpg,1747200993.621,0.033299922943115234,1747200993.621,20.4,33.58,-20.96,24.41,72.2,-43.54,185.07
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200993.862.jpg,1747200993.862,0.04929995536804199,1747200993.846,20.37,33.54,-21.1,24.38,72.36,-43.48,185.02
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200993.862.jpg,1747200993.862,0.04929995536804199,1747200993.846,20.37,33.54,-21.1,24.38,72.36,-43.48,185.02
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200993.930.jpg,1747200993.93,0.0027000904083251953,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200993.930.jpg,1747200993.93,0.0027000904083251953,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200993.944.jpg,1747200993.944,0.011299848556518555,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200993.944.jpg,1747200993.944,0.011299848556518555,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200993.968.jpg,1747200993.968,0.03529977798461914,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200993.968.jpg,1747200993.968,0.03529977798461914,1747200993.966,20.38,33.56,-21.04,24.39,72.29,-43.51,185.04
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200994.214.jpg,1747200994.214,0.033299922943115234,1747200994.214,20.51,33.71,-20.44,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200994.214.jpg,1747200994.214,0.033299922943115234,1747200994.214,20.51,33.71,-20.44,24.55,71.56,-43.76,185.27
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200994.528.jpg,1747200994.528,0.044300079345703125,1747200994.517,20.63,33.85,-19.9,24.7,70.9,-43.98,185.45
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200994.528.jpg,1747200994.528,0.044300079345703125,1747200994.517,20.63,33.85,-19.9,24.7,70.9,-43.98,185.45
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200994.583.jpg,1747200994.583,0.006700038909912109,1747200994.623,20.64,33.87,-19.84,24.71,70.83,-44.01,185.47
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200994.583.jpg,1747200994.583,0.006700038909912109,1747200994.623,20.64,33.87,-19.84,24.71,70.83,-44.01,185.47
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200994.627.jpg,1747200994.627,0.03730010986328125,1747200994.623,20.64,33.87,-19.84,24.71,70.83,-44.01,185.47
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200994.627.jpg,1747200994.627,0.03730010986328125,1747200994.623,20.64,33.87,-19.84,24.71,70.83,-44.01,185.47
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200994.922.jpg,1747200994.922,0.043700218200683594,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200994.922.jpg,1747200994.922,0.043700218200683594,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200994.967.jpg,1747200994.967,0.0012998580932617188,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200994.967.jpg,1747200994.967,0.0012998580932617188,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200994.975.jpg,1747200994.975,0.009299755096435547,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200994.975.jpg,1747200994.975,0.009299755096435547,1747200994.999,20.77,34.03,-19.24,24.88,70.1,-44.26,185.66
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200995.268.jpg,1747200995.268,0.0027000904083251953,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200995.268.jpg,1747200995.268,0.0027000904083251953,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200995.304.jpg,1747200995.304,0.033299922943115234,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200995.304.jpg,1747200995.304,0.033299922943115234,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200995.310.jpg,1747200995.31,0.039299964904785156,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200995.310.jpg,1747200995.31,0.039299964904785156,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200995.315.jpg,1747200995.315,0.044300079345703125,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200995.315.jpg,1747200995.315,0.044300079345703125,1747200995.304,20.9,34.18,-18.64,25.04,69.37,-44.51,185.82
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200995.546.jpg,1747200995.546,0.0012998580932617188,1747200995.578,21.03,34.34,-18.04,25.2,68.63,-44.76,185.97
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200995.546.jpg,1747200995.546,0.0012998580932617188,1747200995.578,21.03,34.34,-18.04,25.2,68.63,-44.76,185.97
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200995.661.jpg,1747200995.661,0.016700029373168945,1747200995.711,21.1,34.42,-17.74,25.28,68.27,-44.89,186.04
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200995.661.jpg,1747200995.661,0.016700029373168945,1747200995.711,21.1,34.42,-17.74,25.28,68.27,-44.89,186.04
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200995.679.jpg,1747200995.679,0.0012998580932617188,1747200995.711,21.1,34.42,-17.74,25.28,68.27,-44.89,186.04
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200995.679.jpg,1747200995.679,0.0012998580932617188,1747200995.711,21.1,34.42,-17.74,25.28,68.27,-44.89,186.04
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200995.887.jpg,1747200995.887,0.005300045013427734,1747200995.915,21.16,34.49,-17.44,25.36,67.9,-45.01,186.1
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200995.887.jpg,1747200995.887,0.005300045013427734,1747200995.915,21.16,34.49,-17.44,25.36,67.9,-45.01,186.1
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200996.285.jpg,1747200996.285,0.033699989318847656,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200996.285.jpg,1747200996.285,0.033699989318847656,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200996.325.jpg,1747200996.325,0.0062999725341796875,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200996.325.jpg,1747200996.325,0.0062999725341796875,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_left_1747200996.338.jpg,1747200996.338,0.019299983978271484,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/left/zed_44377151_right_1747200996.338.jpg,1747200996.338,0.019299983978271484,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200996.344.jpg,1747200996.344,0.025300025939941406,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200996.344.jpg,1747200996.344,0.025300025939941406,1747200996.352,21.3,34.66,-16.81,25.53,67.13,-45.28,186.21
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_right_1747200996.607.jpg,1747200996.607,0.03169989585876465,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
../dataset/Meca_insertion/Meca_2th_hand2/front/zed_41182735_left_1747200996.607.jpg,1747200996.607,0.03169989585876465,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_left_1747200996.659.jpg,1747200996.659,0.020299911499023438,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
../dataset/Meca_insertion/Meca_2th_hand2/top/zed_49045152_right_1747200996.659.jpg,1747200996.659,0.020299911499023438,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_left_1747200996.664.jpg,1747200996.664,0.025300025939941406,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
../dataset/Meca_insertion/Meca_2th_hand2/right/zed_49429257_right_1747200996.664.jpg,1747200996.664,0.025300025939941406,1747200996.672,21.44,34.83,-16.15,25.71,66.33,-45.55,186.3
